ID,score_tag,agreement,subjectivity,confidence,irony,Happy,Fear,Sad,Bored,Angry,Excited,Class
936,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1914186538,0.1443836481,0.1343838896,0.0398428419,0.277448044,0.2125229226,1
937,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0442372653,0.1491826089,0.216965076,0.1642856609,0.3540082663,0.0713211225,0
938,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0425408076,0.1240744707,0.2473766871,0.1185594472,0.42068144,0.0467671474,0
939,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.095456928,0.1339214435,0.175518684,0.189777227,0.3235360453,0.0817896722,1
940,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1209040046,0.2756667147,0.1231992393,0.0428026678,0.1646494435,0.2727779301,1
941,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0693441322,0.2322296492,0.1280599287,0.1935399228,0.2949001462,0.0819262209,1
942,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0868491396,0.3499544039,0.3180790096,0.0511286114,0.113770872,0.0802179635,0
943,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1184981605,0.091026483,0.1023844168,0.0226358192,0.5445767064,0.1208784141,1
944,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1832629801,0.1168218708,0.0827731256,0.0720969433,0.4344447138,0.1106003663,1
945,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0669353026,0.1525985259,0.1791495545,0.1398675125,0.3928273667,0.0686217378,1
946,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0794854147,0.2250895742,0.1758181963,0.1790848393,0.1453911423,0.1951308332,0
947,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0435422078,0.1581902496,0.2362279375,0.2663799227,0.2156843092,0.0799753733,1
948,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0557704632,0.2231903471,0.1586307873,0.2198755157,0.1427345109,0.1997983757,0
949,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0704959366,0.3703711969,0.166520208,0.0905732987,0.0992081818,0.2028311781,1
950,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1139404159,0.0875966003,0.1700244217,0.0629793746,0.4855896641,0.0798695234,1
951,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1982499695,0.1225140904,0.0392989979,0.0287962747,0.197967383,0.4131732846,1
952,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1194072731,0.200971121,0.1339309189,0.0810641582,0.265026421,0.1996001079,0
953,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0559040523,0.1340458609,0.2143407905,0.1292746322,0.3723193839,0.0941152802,1
954,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1395459403,0.1243356011,0.1568161725,0.1479813016,0.1673314941,0.2639894903,0
955,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.2483744357,0.131330254,0.1227482359,0.0582755432,0.2941410961,0.1451304352,0
956,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1231282192,0.1427524374,0.0609531604,0.2015343048,0.2572157605,0.2144161178,1
957,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0272883467,0.160920373,0.2156965228,0.0839847634,0.4544582411,0.057651753,0
958,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0401830258,0.1181151943,0.1566440524,0.0987858859,0.4768352424,0.1094365991,1
959,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1683394861,0.1958412255,0.204923224,0.0540118127,0.25137261,0.1255116416,0
960,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0395825025,0.1516585895,0.1730356605,0.0597135675,0.4961723101,0.0798373699,1
961,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1761851543,0.166662869,0.0995076608,0.0795814333,0.2145019424,0.2635609401,0
962,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2273134284,0.2801048743,0.1253461062,0.0400847185,0.0941709334,0.2329799392,0
963,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.3521175787,0.0892725261,0.0970906864,0.0,0.0649553835,0.3965638254,1
964,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1541427359,0.0895112772,0.0783036607,0.1599633141,0.4058424389,0.1122365732,1
965,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1248673411,0.1677124896,0.1905002742,0.0891367999,0.3009673866,0.1268157086,1
966,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1006266833,0.0736293197,0.0351572853,0.0188911013,0.4083383796,0.3633572308,1
967,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0783463153,0.3176669287,0.2372881413,0.0560738798,0.1615685985,0.1490561364,1
968,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1473681836,0.5044040429,0.0792796017,0.0369523489,0.0692704469,0.162725376,1
969,P,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.0333229714,0.130891763,0.1899714213,0.086610675,0.5001902726,0.0590128967,1
970,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0980897523,0.226964091,0.1901013887,0.066978519,0.2905482397,0.1273180094,0
971,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0845666681,0.2657141656,0.2232018426,0.1661538544,0.1422615288,0.1181019405,0
972,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.0370660478,0.1041520521,0.2101571937,0.1318310152,0.4499860108,0.0668076805,1
973,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.2138115066,0.1540457791,0.1867673098,0.070229459,0.1834645744,0.191681371,0
974,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2321050423,0.2323542238,0.1718789574,0.0,0.1681248947,0.1955368819,1
975,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1642231147,0.0994991025,0.0819168109,0.1321462158,0.3730237892,0.1491909668,1
976,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.041079234,0.1844424644,0.1776963181,0.0573581778,0.4589531446,0.0804706611,1
977,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.4172892728,0.1173460108,0.0902277057,0.0,0.1095734692,0.2655635416,0
978,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.115935897,0.1826798143,0.1428676387,0.0804762477,0.2683726637,0.2096677387,0
979,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.2751070624,0.0884138217,0.4419953879,0.0211643395,0.0791839271,0.0941354614,1
980,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0635846799,0.1944423285,0.228144608,0.1310023345,0.2648570916,0.1179689575,0
981,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0661879414,0.2133411581,0.2255102769,0.1944807699,0.1943800649,0.1060997887,0
982,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.0944415393,0.1866518142,0.2085651518,0.0532706393,0.3449239491,0.1121469063,1
983,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1542861611,0.1530357652,0.1753747137,0.0562411753,0.1901728143,0.2708893703,0
984,N+,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0643791573,0.1708546417,0.1864081953,0.2563574013,0.2470127043,0.0749879001,1
985,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2177271516,0.1097835306,0.1767250715,0.0,0.261745352,0.2340188943,1
986,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0837793105,0.2519313329,0.4655712789,0.0605427744,0.0899212773,0.0482540261,1
987,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.1307284734,0.1585727539,0.2575324047,0.040042845,0.2993095668,0.1138139563,1
988,P+,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.071272454,0.1646628935,0.2081809914,0.1667463207,0.2716316018,0.1175057387,0
989,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.171085173,0.2421907859,0.1530214277,0.0715207949,0.1958836987,0.1662981199,1
990,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1315240287,0.2777515324,0.1463644614,0.0875670037,0.1109135349,0.2458794389,0
991,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2645919614,0.1389708639,0.1509414208,0.0,0.12303597,0.3224597839,1
992,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.1353043011,0.150793249,0.1364267248,0.1813931612,0.2425180506,0.1535645134,1
993,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0543967715,0.2000177404,0.1570022777,0.0639190062,0.4390417517,0.0856224525,1
994,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0951478017,0.2532304754,0.3260788716,0.0971010149,0.1389396784,0.0895021579,1
995,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0767122305,0.1041854409,0.2377852744,0.0751030211,0.3558596582,0.1503543749,1
996,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.137123277,0.1612152333,0.2060618645,0.1418389266,0.1867309546,0.167029744,0
997,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0532095368,0.1401939042,0.1426112558,0.0660743692,0.4855500493,0.1123608847,1
998,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0691848742,0.1443461503,0.2673319254,0.0451945228,0.4246170685,0.0493254588,1
999,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0274740144,0.0808393855,0.1478727004,0.0856108986,0.6196912438,0.0385117572,1
1000,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0774985135,0.2747278035,0.1454495134,0.1803131293,0.1091298978,0.2128811425,0
1001,N+,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.0865408465,0.1060554317,0.1606038386,0.0966654018,0.4120626916,0.1380717899,1
1002,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0348094338,0.4782600899,0.1268296078,0.063706127,0.2630372107,0.0333575307,1
1003,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0335673984,0.1773594791,0.1645683966,0.3056687503,0.2511819274,0.0676540482,0
1004,N,AGREEMENT,OBJECTIVE,97,NONIRONIC,0.0871730824,0.177826107,0.1160670761,0.0966024411,0.4194437568,0.1028875366,0
1005,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0321960599,0.1946835641,0.1693510593,0.2996302193,0.2542529186,0.0498861788,0
1006,NONE,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0310051739,0.3033728331,0.3372186423,0.1168619282,0.1215357947,0.0900056278,1
1007,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1111198488,0.2296093539,0.1714515666,0.1059612743,0.1563496842,0.225508272,0
1008,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0239285321,0.3220106542,0.3111668961,0.0617441951,0.176974701,0.1041750215,1
1009,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1010387689,0.2049519196,0.1683537443,0.170913879,0.234362124,0.1203795641,1
1010,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0532991893,0.0979145933,0.0706989656,0.011291231,0.6148799797,0.1519160411,1
1011,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0570627073,0.1768996137,0.1768100809,0.217880332,0.2827728856,0.0885743804,1
1012,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0550851266,0.1862657124,0.2163040854,0.2721464267,0.1885353845,0.0816632644,0
1013,N,AGREEMENT,OBJECTIVE,97,NONIRONIC,0.0863676547,0.2266382982,0.1780925868,0.0604356536,0.3051925329,0.1432732739,0
1014,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.055846344,0.1914504606,0.2054203922,0.0853907558,0.2076301936,0.2542618538,0
1015,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0567340353,0.083943633,0.1271387536,0.1695596635,0.49697079,0.0656531247,0
1016,P+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.1312347508,0.1253353718,0.1033738276,0.1349404305,0.3685855609,0.1365300584,0
1017,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0359049993,0.4084257236,0.2507000097,0.0835575837,0.1142554561,0.1071562276,0
1018,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0428906135,0.2416550041,0.2352463663,0.0954160349,0.319261257,0.0655307242,0
1019,N,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.2765706243,0.0678596495,0.049593036,0.0,0.2503829823,0.3555937079,1
1020,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0486308058,0.1300877384,0.2380376438,0.0569028059,0.4766079736,0.0497330325,0
1021,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0778932568,0.229928039,0.1529843048,0.078820789,0.2909130431,0.1694605673,1
1022,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1832227639,0.174922824,0.1378079675,0.0516038774,0.2839787707,0.1684637966,1
1023,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.1895478819,0.1796884787,0.1011903593,0.0878981968,0.2466015178,0.1950735654,0
1024,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0592180726,0.1878226187,0.2359326668,0.1261734541,0.3160500362,0.0748031516,1
1025,P+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0802049783,0.2291573126,0.1642191827,0.1443471993,0.2670379483,0.1150333789,0
1026,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.2412226271,0.115770193,0.1193538501,0.0890356826,0.2766997061,0.1579179411,0
1027,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.2720077858,0.205453686,0.1274252413,0.0639063033,0.0917046206,0.239502363,0
1028,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.21427098,0.1395029546,0.1187437211,0.0,0.2661588812,0.2613234632,1
1029,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0134318347,0.1449172795,0.1592286721,0.1462566969,0.5076402987,0.0285252179,0
1030,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.083561011,0.2285475058,0.1571984942,0.2830160033,0.1672103615,0.0804666242,1
1031,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.3219739671,0.0846709305,0.0938752398,0.0232368563,0.341094494,0.1351485122,1
1032,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.070344574,0.1783810856,0.2091333312,0.1603114824,0.3037992772,0.0780302496,0
1033,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1304889259,0.2399011264,0.2405703928,0.0,0.2677038098,0.121335745,1
1034,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.04916624,0.1832057728,0.1784659147,0.1516716635,0.271530439,0.16595997,0
1035,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0521278328,0.121376312,0.2167204488,0.2997622335,0.2073556962,0.1026574767,0
1036,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0259850944,0.1905134089,0.118703542,0.0249627883,0.5987356333,0.041099533,0
1037,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1940204798,0.1571338375,0.1561364784,0.1077361743,0.1903387468,0.1946342833,0
1038,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0732166388,0.188064529,0.1801759839,0.1379809052,0.2923408631,0.1282210799,0
1039,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1955047832,0.2694544495,0.1078524218,0.0846336171,0.0968244984,0.24573023,0
1040,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1474830982,0.1935411149,0.1057808718,0.0806046924,0.1461392419,0.3264509808,0
1041,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0627134979,0.2167765073,0.4395376192,0.0303751238,0.1719044234,0.0786928284,0
1042,N+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.060738006,0.1705581327,0.1712380059,0.1034475478,0.3785633656,0.115454942,0
1043,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3035808012,0.1586446948,0.0751238853,0.0292689908,0.139983211,0.2933984169,0
1044,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1684351974,0.1096059535,0.1480695551,0.0572194514,0.259225264,0.2574445786,0
1045,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0427423959,0.2445846126,0.2225612569,0.1708788526,0.1979343409,0.1212985411,0
1046,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1364494189,0.1555919406,0.1139549936,0.1660915768,0.2854302212,0.142481849,0
1047,N+,AGREEMENT,SUBJECTIVE,82,IRONIC,0.3155996107,0.1776550566,0.0910148695,0.0579413302,0.1161194996,0.2416696335,0
1048,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1120010954,0.1832399049,0.1776051238,0.0894746987,0.2909100895,0.1467690876,0
1049,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0640720417,0.2596230067,0.1634156496,0.1217082006,0.1816343487,0.2095467527,0
1050,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0974158194,0.2794340882,0.1641832271,0.0947029446,0.0928468819,0.2714170389,0
1051,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.097779106,0.2118546569,0.3564979947,0.0273664688,0.2226249583,0.0838768153,0
1052,N,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.0371147819,0.1753699006,0.169080647,0.0747533008,0.4939898247,0.0496915451,0
1053,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.2203415417,0.1936511242,0.1603358773,0.1147118054,0.1390550137,0.1719046377,0
1054,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2632120951,0.1663471062,0.1013334968,0.0389891043,0.1979754376,0.23214276,0
1055,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1125848636,0.2487769355,0.1777691849,0.124386202,0.1223953963,0.2140874176,0
1056,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0771098602,0.1848045346,0.2074680189,0.244030729,0.1995883173,0.0869985399,0
1057,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0830327617,0.2652231137,0.169959341,0.1160324652,0.2223986826,0.1433536356,0
1058,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.025204078,0.1838119614,0.3297031431,0.2399042789,0.1812767558,0.0400997828,0
1059,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0401685135,0.4989046762,0.1745851739,0.0715415762,0.0898151706,0.1249848896,0
1060,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0498111028,0.2537500304,0.2565464445,0.0971987659,0.2394789482,0.1032147081,0
1061,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.1086759848,0.4022523226,0.1253267915,0.0749512867,0.1216644922,0.1671291222,0
1062,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0921596313,0.2070535684,0.1819766038,0.1711079814,0.1780291262,0.169673089,0
1063,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1636361449,0.173916068,0.3891550671,0.0243553724,0.1514448895,0.0974924581,0
1064,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.2802584844,0.1597752756,0.1371204146,0.0371328574,0.1921732191,0.1935397489,0
1065,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1347898677,0.1783410272,0.1496736072,0.0986565658,0.262751855,0.1757870772,0
1066,P,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.0313553991,0.218979973,0.1803889025,0.2558885983,0.2206147278,0.0927723992,0
1067,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.2547604747,0.1917639013,0.1149389486,0.0489310603,0.1119808624,0.2776247527,0
1068,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0356346173,0.1631944011,0.2073844261,0.0632192355,0.4945028687,0.0360644514,0
1069,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0337522051,0.1473300042,0.1427146927,0.1335050747,0.427959619,0.1147384043,0
1070,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0430636662,0.2169663468,0.2088889033,0.1477200325,0.2425336704,0.1408273808,0
1071,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.0866252584,0.1821202927,0.2468533008,0.0759613597,0.2939058436,0.1145339447,0
1072,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1401184285,0.3583209916,0.1853958293,0.0334897211,0.1416276733,0.1410473562,0
1073,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.2330297015,0.1435129496,0.0885861279,0.0346668576,0.1833212891,0.3168830743,0
1074,P+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1048004476,0.2721809567,0.1741196029,0.0649050403,0.2731440605,0.1108498919,0
1075,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1878665459,0.2311039554,0.1061563624,0.0854409052,0.1185800928,0.2708521383,0
1076,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.3431754248,0.0989119861,0.1743535551,0.072994488,0.145933531,0.164631015,0
1077,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0901748481,0.1251758891,0.1270739831,0.0936158936,0.448492877,0.115466509,0
1078,N,AGREEMENT,OBJECTIVE,97,NONIRONIC,0.0861213423,0.2543855843,0.1844451682,0.0754270557,0.2612775085,0.138343341,0
1079,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0101191614,0.0996466901,0.1455811463,0.0355267028,0.68690758,0.0222187194,0
1080,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.1518174511,0.1821986179,0.1855725455,0.0546951046,0.2784023872,0.1473138936,0
1081,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1078459568,0.2071969039,0.2759812382,0.053023289,0.2004080458,0.1555445663,0
1082,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1336235456,0.1972167217,0.1415286063,0.098405533,0.1751237215,0.2541018719,0
1083,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0335477491,0.1097897054,0.2097041306,0.0980159266,0.5082255069,0.0407169813,0
1084,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0806593274,0.1722257832,0.0894005063,0.280421639,0.2232584744,0.1540342697,0
1085,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0563745136,0.2090999269,0.2254404646,0.0650551226,0.3448896735,0.0991402987,0
1086,NEU,DISAGREEMENT,OBJECTIVE,92,NONIRONIC,0.2296248494,0.1435960631,0.0818180535,0.0639611839,0.3353882,0.1456116501,0
1087,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1155624532,0.2143897654,0.1696341201,0.1513834049,0.1798487139,0.1691815425,0
1088,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0480815849,0.4558789673,0.2739419376,0.0652341252,0.0839238855,0.0729394996,1
1089,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.2421240927,0.1185022826,0.211819361,0.1282859716,0.1175591101,0.181709182,1
1090,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0869174242,0.2348188916,0.2231099721,0.118680974,0.1556656403,0.1808070978,0
1091,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1742066198,0.2595588678,0.1813506975,0.0210143402,0.2133873793,0.1504820953,1
1092,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0296852792,0.0736926921,0.1642819588,0.1209049241,0.5888950758,0.02254007,0
1093,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0809519869,0.193466377,0.1985625099,0.1207945409,0.2478681327,0.1583564526,1
1094,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.2915240439,0.104307323,0.0389853236,0.0267323169,0.2007536105,0.3376973822,1
1095,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.1541490312,0.1606179049,0.1898718315,0.1294273406,0.2038847817,0.1620491101,0
1096,N+,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0380998431,0.0992018396,0.1734521529,0.0320430851,0.6173200425,0.0398830367,1
1097,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0635981118,0.1753970543,0.193079125,0.1129887136,0.3785544314,0.0763825639,1
1098,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.1914129798,0.120051169,0.1017752786,0.1201608771,0.2335883276,0.2330113679,0
1099,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.0407986268,0.2194332513,0.2155889106,0.1595089738,0.2406563763,0.1240138612,0
1100,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.1179025233,0.1995422802,0.1769857718,0.0406081775,0.3890220306,0.0759392166,1
1101,P+,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.0297116343,0.1266054951,0.1166104317,0.1472859415,0.5441367434,0.035649754,0
1102,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.3635667921,0.2072914564,0.1193696554,0.0276021848,0.0849745424,0.1971953689,1
1103,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.265000343,0.1485375204,0.1484571943,0.0399432984,0.1801946801,0.2178669639,1
1104,NONE,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.0998313435,0.1751352011,0.222330658,0.1308826409,0.2553770491,0.1164431074,0
1105,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0800982193,0.1521958693,0.1745577898,0.0610023768,0.4298522049,0.1022935398,1
1106,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.1758128353,0.1456484744,0.1319197445,0.1856221205,0.2319738793,0.129022946,0
1107,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.3573765002,0.079052194,0.0249225566,0.0157685462,0.1483841029,0.3744961002,1
1108,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0071252849,0.1146668677,0.2188959007,0.0726197664,0.5668988569,0.0197933234,1
1109,NEU,DISAGREEMENT,OBJECTIVE,83,NONIRONIC,0.123812845,0.091925356,0.2569235876,0.0198906828,0.3996781422,0.1077693865,1
1110,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.0947014689,0.1553712113,0.178743732,0.1321118194,0.3055065442,0.1335652242,1
1111,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.249788641,0.074408248,0.0594324419,0.1982292691,0.3284052521,0.0897361479,1
1112,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.4277882226,0.0480072664,0.0372451522,0.0216040412,0.1860104963,0.2793448213,0
1113,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0555634662,0.1363911211,0.2227051922,0.0177411534,0.4729357516,0.0946633154,0
1114,NEU,DISAGREEMENT,OBJECTIVE,84,NONIRONIC,0.0224854088,0.0913247274,0.1853577398,0.117074013,0.5503546563,0.0334034548,1
1115,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.0939982957,0.1674478889,0.1402358545,0.2256300626,0.2793861698,0.0933017286,1
1116,N,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.1209040046,0.2756667147,0.1231992393,0.0428026678,0.1646494435,0.2727779301,1
